title,text
book_Chaucer's_Canterbury_Tales_(Selected),"ISBN-13: 9780812000399.
ISBN-10: 0812000390.
Title: Chaucer's Canterbury Tales (Selected).
Subtitle: An Interlinear Translation.
Authors: Geoffrey Chaucer;Vincent F. Hopper.
Categories: Literary Collections.
Thumbnail: http://books.google.com/books/content?id=u71rxf02d8IC&printsec=frontcover&img=1&zoom=1&source=gbs_api.
Description: Each line of the original Middle English is followed by a line of modern English ""translation."" Includes biography of Chaucer, interpretive introduction..
Published Year: 1977.
Average Rating: 3.75.
Number of Pages: 530.
Ratings Count: 69.
"
