title,text
book_The_Pat_Hobby_Stories,"ISBN-13: 9780684804422.
ISBN-10: 0684804425.
Title: The Pat Hobby Stories.
Subtitle: .
Authors: F. Scott Fitzgerald.
Categories: Fiction.
Thumbnail: http://books.google.com/books/content?id=SJLYUSj_qHMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api.
Description: Seventeen episodes in the life of a Hollywood scenario hack in the late 1930's. Introduction by Arnold Gingrich, publisher of ""Esquire,"" in which the stories appeared from January 1940 to May 1941..
Published Year: 1995.
Average Rating: 3.58.
Number of Pages: 192.
Ratings Count: 889.
"
