title,text
book_Artesia,"ISBN-13: 9781932386226.
ISBN-10: 193238622X.
Title: Artesia.
Subtitle: .
Authors: Mark Smylie.
Categories: Comics & Graphic Novels.
Thumbnail: http://books.google.com/books/content?id=UZ8zngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api.
Description: In the Highlands of the Middle Kingdoms, where witchcraft and warlords vie for power, a warrior-priestess named Artesia fights for her king against the rulers of rival citadels. Collecting all six issues of the first Artesia mini-series!.
Published Year: 2011.
Average Rating: 4.
Number of Pages: 192.
Ratings Count: 236.
"
