title,text
book_Better_Than_Sex,"ISBN-13: 9780345396358.
ISBN-10: 0345396359.
Title: Better Than Sex.
Subtitle: Confessions of a Political Junkie.
Authors: Hunter S. Thompson.
Categories: Language Arts & Disciplines.
Thumbnail: http://books.google.com/books/content?id=ZFLr1NFExvcC&printsec=frontcover&img=1&zoom=1&source=gbs_api.
Description: An odyssey through the American electoral process provides insights and observations on the 1992 presidential campaign.
Published Year: 1994.
Average Rating: 3.76.
Number of Pages: 272.
Ratings Count: 4305.
"
